Settlement Date,Product,Contract,Settlement
6/27/2013,CL,CLM16,83.63
6/27/2013,CL,CLN16,83.39
6/27/2013,CL,CLQ16,83.18
6/27/2013,CL,CLU16,83
6/27/2013,CL,CLV16,82.85
6/27/2013,CL,CLX16,82.73
6/27/2013,CL,CLZ16,82.65
6/27/2013,CL,CLF17,82.48
6/27/2013,CL,CLG17,82.33
6/27/2013,CL,CLH17,82.19
6/27/2013,CL,CLJ17,82.06
6/27/2013,CL,CLK17,81.94
6/27/2013,CL,CLM17,81.83
6/27/2013,CL,CLN17,81.68
6/27/2013,CL,CLQ17,81.56
6/27/2013,CL,CLU17,81.46
6/27/2013,CL,CLV17,81.37
6/27/2013,CL,CLX17,81.29
6/27/2013,CL,CLZ17,81.22
6/27/2013,CL,CLF18,81.1
6/27/2013,CL,CLG18,80.98
6/27/2013,CL,CLH18,80.87
6/27/2013,CL,CLJ18,80.76
6/27/2013,CL,CLK18,80.66
6/27/2013,CL,CLM18,80.57
6/27/2013,CL,CLN18,80.48
6/27/2013,CL,CLQ18,80.4
6/27/2013,CL,CLU18,80.32
6/27/2013,CL,CLV18,80.24
6/27/2013,CL,CLX18,80.17
6/27/2013,CL,CLZ18,80.11
6/27/2013,CL,CLM19,79.78
6/27/2013,CL,CLZ19,79.45
6/27/2013,CL,CLM20,79.18
6/27/2013,CL,CLZ20,78.92
6/27/2013,CL,CLM21,78.8
6/27/2013,CL,CLZ21,78.67
6/28/2013,CL,CLQ13,96.56
6/28/2013,CL,CLU13,96.44
6/28/2013,CL,CLV13,95.81
6/28/2013,CL,CLX13,95.1
6/28/2013,CL,CLZ13,94.38
6/28/2013,CL,CLF14,93.64
6/28/2013,CL,CLG14,92.93
6/28/2013,CL,CLH14,92.27
6/28/2013,CL,CLJ14,91.65
6/28/2013,CL,CLK14,91.17
6/28/2013,CL,CLM14,90.74
6/28/2013,CL,CLN14,90.26
6/28/2013,CL,CLQ14,89.78
6/28/2013,CL,CLU14,89.32
6/28/2013,CL,CLV14,88.91
6/28/2013,CL,CLX14,88.54
6/28/2013,CL,CLZ14,88.22
6/28/2013,CL,CLF15,87.76
6/28/2013,CL,CLG15,87.34
6/28/2013,CL,CLH15,86.95
6/28/2013,CL,CLJ15,86.6
6/28/2013,CL,CLK15,86.28
6/28/2013,CL,CLM15,85.99
6/28/2013,CL,CLN15,85.67
6/28/2013,CL,CLQ15,85.38
6/28/2013,CL,CLU15,85.13
6/28/2013,CL,CLV15,84.9
6/28/2013,CL,CLX15,84.7
6/28/2013,CL,CLZ15,84.54
6/28/2013,CL,CLF16,84.28
6/28/2013,CL,CLG16,84.02
6/28/2013,CL,CLH16,83.77
6/28/2013,CL,CLJ16,83.53
6/28/2013,CL,CLK16,83.31
6/28/2013,CL,CLM16,83.1
6/28/2013,CL,CLN16,82.86
6/28/2013,CL,CLQ16,82.65
6/28/2013,CL,CLU16,82.47
6/28/2013,CL,CLV16,82.32
6/28/2013,CL,CLX16,82.2
6/28/2013,CL,CLZ16,82.11
6/28/2013,CL,CLF17,81.94
6/28/2013,CL,CLG17,81.78
6/28/2013,CL,CLH17,81.63
6/28/2013,CL,CLJ17,81.49
6/28/2013,CL,CLK17,81.36
6/28/2013,CL,CLM17,81.24
6/28/2013,CL,CLN17,81.08
6/28/2013,CL,CLQ17,80.95
6/28/2013,CL,CLU17,80.84
6/28/2013,CL,CLV17,80.74
6/28/2013,CL,CLX17,80.66
6/28/2013,CL,CLZ17,80.59
6/28/2013,CL,CLF18,80.46
6/28/2013,CL,CLG18,80.34
6/28/2013,CL,CLH18,80.23
6/28/2013,CL,CLJ18,80.12
6/28/2013,CL,CLK18,80.02
6/28/2013,CL,CLM18,79.93
6/28/2013,CL,CLN18,79.84
6/28/2013,CL,CLQ18,79.76
6/28/2013,CL,CLU18,79.68
6/28/2013,CL,CLV18,79.6
6/28/2013,CL,CLX18,79.53
6/28/2013,CL,CLZ18,79.46
6/28/2013,CL,CLM19,79.1
6/28/2013,CL,CLZ19,78.75
6/28/2013,CL,CLM20,78.48
6/28/2013,CL,CLZ20,78.22
6/28/2013,CL,CLM21,78.1
6/28/2013,CL,CLZ21,77.97
7/1/2013,CL,CLQ13,97.99
7/1/2013,CL,CLU13,97.88
7/1/2013,CL,CLV13,97.02
7/1/2013,CL,CLX13,96.23
7/1/2013,CL,CLZ13,95.46
7/1/2013,CL,CLF14,94.68
7/1/2013,CL,CLG14,93.91
7/1/2013,CL,CLH14,93.22
7/1/2013,CL,CLJ14,92.57
7/1/2013,CL,CLK14,92.05
7/1/2013,CL,CLM14,91.6
7/1/2013,CL,CLN14,91.09
7/1/2013,CL,CLQ14,90.57
7/1/2013,CL,CLU14,90.07
7/1/2013,CL,CLV14,89.62
7/1/2013,CL,CLX14,89.21
7/1/2013,CL,CLZ14,88.86
7/1/2013,CL,CLF15,88.37
7/1/2013,CL,CLG15,87.92
7/1/2013,CL,CLH15,87.49
7/1/2013,CL,CLJ15,87.1
7/1/2013,CL,CLK15,86.75
7/1/2013,CL,CLM15,86.43
7/1/2013,CL,CLN15,86.08
7/1/2013,CL,CLQ15,85.77
7/1/2013,CL,CLU15,85.5
7/1/2013,CL,CLV15,85.25
7/1/2013,CL,CLX15,85.03
7/1/2013,CL,CLZ15,84.85
7/1/2013,CL,CLF16,84.56
7/1/2013,CL,CLG16,84.27
7/1/2013,CL,CLH16,83.99
7/1/2013,CL,CLJ16,83.72
7/1/2013,CL,CLK16,83.47
7/1/2013,CL,CLM16,83.23
7/1/2013,CL,CLN16,82.97
7/1/2013,CL,CLQ16,82.74
7/1/2013,CL,CLU16,82.55
7/1/2013,CL,CLV16,82.39
7/1/2013,CL,CLX16,82.26
7/1/2013,CL,CLZ16,82.15
7/1/2013,CL,CLF17,81.95
7/1/2013,CL,CLG17,81.76
7/1/2013,CL,CLH17,81.58
7/1/2013,CL,CLJ17,81.41
7/1/2013,CL,CLK17,81.25
7/1/2013,CL,CLM17,81.1
7/1/2013,CL,CLN17,80.91
7/1/2013,CL,CLQ17,80.75
7/1/2013,CL,CLU17,80.61
7/1/2013,CL,CLV17,80.48
7/1/2013,CL,CLX17,80.37
7/1/2013,CL,CLZ17,80.27
7/1/2013,CL,CLF18,80.11
7/1/2013,CL,CLG18,79.95
7/1/2013,CL,CLH18,79.8
7/1/2013,CL,CLJ18,79.66
7/1/2013,CL,CLK18,79.53
7/1/2013,CL,CLM18,79.4
7/1/2013,CL,CLN18,79.28
7/1/2013,CL,CLQ18,79.16
7/1/2013,CL,CLU18,79.05
7/1/2013,CL,CLV18,78.94
7/1/2013,CL,CLX18,78.83
7/1/2013,CL,CLZ18,78.73
7/1/2013,CL,CLM19,78.21
7/1/2013,CL,CLZ19,77.69
7/1/2013,CL,CLM20,77.37
7/1/2013,CL,CLZ20,77.05
7/1/2013,CL,CLM21,76.93
7/1/2013,CL,CLZ21,76.8
7/2/2013,CL,CLQ13,99.6
7/2/2013,CL,CLU13,99.42
7/2/2013,CL,CLV13,98.38
7/2/2013,CL,CLX13,97.41
7/2/2013,CL,CLZ13,96.48
7/2/2013,CL,CLF14,95.55
7/2/2013,CL,CLG14,94.69
7/2/2013,CL,CLH14,93.94
7/2/2013,CL,CLJ14,93.26
7/2/2013,CL,CLK14,92.73
7/2/2013,CL,CLM14,92.26
7/2/2013,CL,CLN14,91.74
7/2/2013,CL,CLQ14,91.21
7/2/2013,CL,CLU14,90.7
7/2/2013,CL,CLV14,90.24
7/2/2013,CL,CLX14,89.83
7/2/2013,CL,CLZ14,89.48
7/2/2013,CL,CLF15,88.99
7/2/2013,CL,CLG15,88.53
7/2/2013,CL,CLH15,88.08
7/2/2013,CL,CLJ15,87.67
7/2/2013,CL,CLK15,87.31
7/2/2013,CL,CLM15,86.98
7/2/2013,CL,CLN15,86.61
7/2/2013,CL,CLQ15,86.28
7/2/2013,CL,CLU15,85.99
7/2/2013,CL,CLV15,85.72
7/2/2013,CL,CLX15,85.48
7/2/2013,CL,CLZ15,85.29
7/2/2013,CL,CLF16,84.99
7/2/2013,CL,CLG16,84.7
7/2/2013,CL,CLH16,84.41
7/2/2013,CL,CLJ16,84.14
7/2/2013,CL,CLK16,83.88
7/2/2013,CL,CLM16,83.63
7/2/2013,CL,CLN16,83.36
7/2/2013,CL,CLQ16,83.13
7/2/2013,CL,CLU16,82.93
7/2/2013,CL,CLV16,82.76
7/2/2013,CL,CLX16,82.62
7/2/2013,CL,CLZ16,82.51
7/2/2013,CL,CLF17,82.31
7/2/2013,CL,CLG17,82.13
7/2/2013,CL,CLH17,81.95
7/2/2013,CL,CLJ17,81.79
7/2/2013,CL,CLK17,81.64
7/2/2013,CL,CLM17,81.49
7/2/2013,CL,CLN17,81.3
7/2/2013,CL,CLQ17,81.15
7/2/2013,CL,CLU17,81.01
7/2/2013,CL,CLV17,80.89
7/2/2013,CL,CLX17,80.78
7/2/2013,CL,CLZ17,80.69
7/2/2013,CL,CLF18,80.53
7/2/2013,CL,CLG18,80.38
7/2/2013,CL,CLH18,80.24
7/2/2013,CL,CLJ18,80.11
7/2/2013,CL,CLK18,79.98
7/2/2013,CL,CLM18,79.86
7/2/2013,CL,CLN18,79.75
7/2/2013,CL,CLQ18,79.64
7/2/2013,CL,CLU18,79.53
7/2/2013,CL,CLV18,79.43
7/2/2013,CL,CLX18,79.33
7/2/2013,CL,CLZ18,79.23
7/2/2013,CL,CLM19,78.71
7/2/2013,CL,CLZ19,78.19
7/2/2013,CL,CLM20,77.87
7/2/2013,CL,CLZ20,77.55
7/2/2013,CL,CLM21,77.43
7/2/2013,CL,CLZ21,77.3
7/3/2013,CL,CLQ13,101.24
7/3/2013,CL,CLU13,101.11
7/3/2013,CL,CLV13,100.06
7/3/2013,CL,CLX13,98.97
7/3/2013,CL,CLZ13,97.9
7/3/2013,CL,CLF14,96.85
7/3/2013,CL,CLG14,95.89
7/3/2013,CL,CLH14,95.05
7/3/2013,CL,CLJ14,94.31
7/3/2013,CL,CLK14,93.73
7/3/2013,CL,CLM14,93.23
7/3/2013,CL,CLN14,92.68
7/3/2013,CL,CLQ14,92.12
7/3/2013,CL,CLU14,91.59
7/3/2013,CL,CLV14,91.11
7/3/2013,CL,CLX14,90.68
7/3/2013,CL,CLZ14,90.31
7/3/2013,CL,CLF15,89.8
7/3/2013,CL,CLG15,89.31
7/3/2013,CL,CLH15,88.83
7/3/2013,CL,CLJ15,88.39
7/3/2013,CL,CLK15,88
7/3/2013,CL,CLM15,87.64
7/3/2013,CL,CLN15,87.24
7/3/2013,CL,CLQ15,86.89
7/3/2013,CL,CLU15,86.58
7/3/2013,CL,CLV15,86.29
7/3/2013,CL,CLX15,86.03
7/3/2013,CL,CLZ15,85.82
7/3/2013,CL,CLF16,85.51
7/3/2013,CL,CLG16,85.21
7/3/2013,CL,CLH16,84.91
7/3/2013,CL,CLJ16,84.63
7/3/2013,CL,CLK16,84.36
7/3/2013,CL,CLM16,84.1
7/3/2013,CL,CLN16,83.82
7/3/2013,CL,CLQ16,83.58
7/3/2013,CL,CLU16,83.37
7/3/2013,CL,CLV16,83.19
7/3/2013,CL,CLX16,83.04
7/3/2013,CL,CLZ16,82.92
7/3/2013,CL,CLF17,82.72
7/3/2013,CL,CLG17,82.53
7/3/2013,CL,CLH17,82.35
7/3/2013,CL,CLJ17,82.18
7/3/2013,CL,CLK17,82.02
7/3/2013,CL,CLM17,81.87
7/3/2013,CL,CLN17,81.68
7/3/2013,CL,CLQ17,81.52
7/3/2013,CL,CLU17,81.38
7/3/2013,CL,CLV17,81.25
7/3/2013,CL,CLX17,81.14
7/3/2013,CL,CLZ17,81.04
7/3/2013,CL,CLF18,80.87
7/3/2013,CL,CLG18,80.72
7/3/2013,CL,CLH18,80.57
7/3/2013,CL,CLJ18,80.43
7/3/2013,CL,CLK18,80.3
7/3/2013,CL,CLM18,80.18
7/3/2013,CL,CLN18,80.06
7/3/2013,CL,CLQ18,79.94
7/3/2013,CL,CLU18,79.83
7/3/2013,CL,CLV18,79.72
7/3/2013,CL,CLX18,79.61
7/3/2013,CL,CLZ18,79.51
7/3/2013,CL,CLM19,78.99
7/3/2013,CL,CLZ19,78.47
7/3/2013,CL,CLM20,78.15
7/3/2013,CL,CLZ20,77.83
7/3/2013,CL,CLM21,77.71
7/3/2013,CL,CLZ21,77.58
7/5/2013,CL,CLQ13,103.22
7/5/2013,CL,CLU13,103.05
7/5/2013,CL,CLV13,101.8
7/5/2013,CL,CLX13,100.45
7/5/2013,CL,CLZ13,99.11
7/5/2013,CL,CLF14,97.84
7/5/2013,CL,CLG14,96.74
7/5/2013,CL,CLH14,95.83
7/5/2013,CL,CLJ14,95.04
7/5/2013,CL,CLK14,94.44
7/5/2013,CL,CLM14,93.93
7/5/2013,CL,CLN14,93.34
7/5/2013,CL,CLQ14,92.75
7/5/2013,CL,CLU14,92.18
7/5/2013,CL,CLV14,91.66
7/5/2013,CL,CLX14,91.2
7/5/2013,CL,CLZ14,90.8
7/5/2013,CL,CLF15,90.26
7/5/2013,CL,CLG15,89.73
7/5/2013,CL,CLH15,89.21
7/5/2013,CL,CLJ15,88.73
7/5/2013,CL,CLK15,88.31
7/5/2013,CL,CLM15,87.92
7/5/2013,CL,CLN15,87.49
7/5/2013,CL,CLQ15,87.11
7/5/2013,CL,CLU15,86.76
7/5/2013,CL,CLV15,86.43
7/5/2013,CL,CLX15,86.14
7/5/2013,CL,CLZ15,85.9
7/5/2013,CL,CLF16,85.56
7/5/2013,CL,CLG16,85.24
7/5/2013,CL,CLH16,84.92
7/5/2013,CL,CLJ16,84.61
7/5/2013,CL,CLK16,84.31
7/5/2013,CL,CLM16,84.02
7/5/2013,CL,CLN16,83.71
7/5/2013,CL,CLQ16,83.44
7/5/2013,CL,CLU16,83.21
7/5/2013,CL,CLV16,83
7/5/2013,CL,CLX16,82.83
7/5/2013,CL,CLZ16,82.68
7/5/2013,CL,CLF17,82.47
7/5/2013,CL,CLG17,82.27
7/5/2013,CL,CLH17,82.07
7/5/2013,CL,CLJ17,81.89
7/5/2013,CL,CLK17,81.72
7/5/2013,CL,CLM17,81.55
7/5/2013,CL,CLN17,81.35
7/5/2013,CL,CLQ17,81.17
7/5/2013,CL,CLU17,81.02
7/5/2013,CL,CLV17,80.88
7/5/2013,CL,CLX17,80.75
7/5/2013,CL,CLZ17,80.64
7/5/2013,CL,CLF18,80.47
7/5/2013,CL,CLG18,80.31
7/5/2013,CL,CLH18,80.16
7/5/2013,CL,CLJ18,80.01
7/5/2013,CL,CLK18,79.88
7/5/2013,CL,CLM18,79.76
7/5/2013,CL,CLN18,79.64
7/5/2013,CL,CLQ18,79.52
7/5/2013,CL,CLU18,79.4
7/5/2013,CL,CLV18,79.29
7/5/2013,CL,CLX18,79.18
7/5/2013,CL,CLZ18,79.08
7/5/2013,CL,CLM19,78.54
7/5/2013,CL,CLZ19,78
7/5/2013,CL,CLM20,77.68
7/5/2013,CL,CLZ20,77.36
7/5/2013,CL,CLM21,77.24
7/5/2013,CL,CLZ21,77.11
7/8/2013,CL,CLQ13,103.14
7/8/2013,CL,CLU13,103.02
7/8/2013,CL,CLV13,101.94
7/8/2013,CL,CLX13,100.55
7/8/2013,CL,CLZ13,99.2
7/8/2013,CL,CLF14,97.9
7/8/2013,CL,CLG14,96.81
7/8/2013,CL,CLH14,95.95
7/8/2013,CL,CLJ14,95.22
7/8/2013,CL,CLK14,94.68
7/8/2013,CL,CLM14,94.22
7/8/2013,CL,CLN14,93.65
7/8/2013,CL,CLQ14,93.05
7/8/2013,CL,CLU14,92.47
7/8/2013,CL,CLV14,91.94
7/8/2013,CL,CLX14,91.47
7/8/2013,CL,CLZ14,91.06
7/8/2013,CL,CLF15,90.51
7/8/2013,CL,CLG15,89.97
7/8/2013,CL,CLH15,89.44
7/8/2013,CL,CLJ15,88.95
7/8/2013,CL,CLK15,88.53
7/8/2013,CL,CLM15,88.13
7/8/2013,CL,CLN15,87.7
7/8/2013,CL,CLQ15,87.32
7/8/2013,CL,CLU15,86.97
7/8/2013,CL,CLV15,86.64
7/8/2013,CL,CLX15,86.35
7/8/2013,CL,CLZ15,86.11
7/8/2013,CL,CLF16,85.78
7/8/2013,CL,CLG16,85.46
7/8/2013,CL,CLH16,85.15
7/8/2013,CL,CLJ16,84.85
7/8/2013,CL,CLK16,84.55
7/8/2013,CL,CLM16,84.27
7/8/2013,CL,CLN16,83.97
7/8/2013,CL,CLQ16,83.7
7/8/2013,CL,CLU16,83.47
7/8/2013,CL,CLV16,83.27
7/8/2013,CL,CLX16,83.1
7/8/2013,CL,CLZ16,82.96
7/8/2013,CL,CLF17,82.76
7/8/2013,CL,CLG17,82.57
7/8/2013,CL,CLH17,82.38
7/8/2013,CL,CLJ17,82.21
7/8/2013,CL,CLK17,82.05
7/8/2013,CL,CLM17,81.89
7/8/2013,CL,CLN17,81.7
7/8/2013,CL,CLQ17,81.53
7/8/2013,CL,CLU17,81.39
7/8/2013,CL,CLV17,81.26
7/8/2013,CL,CLX17,81.14
7/8/2013,CL,CLZ17,81.04
7/8/2013,CL,CLF18,80.88
7/8/2013,CL,CLG18,80.73
7/8/2013,CL,CLH18,80.58
7/8/2013,CL,CLJ18,80.44
7/8/2013,CL,CLK18,80.32
7/8/2013,CL,CLM18,80.2
7/8/2013,CL,CLN18,80.09
7/8/2013,CL,CLQ18,79.98
7/8/2013,CL,CLU18,79.87
7/8/2013,CL,CLV18,79.76
7/8/2013,CL,CLX18,79.66
7/8/2013,CL,CLZ18,79.57
7/8/2013,CL,CLM19,79.03
7/8/2013,CL,CLZ19,78.49
7/8/2013,CL,CLM20,78.17
7/8/2013,CL,CLZ20,77.85
7/8/2013,CL,CLM21,77.73
7/8/2013,CL,CLZ21,77.6
7/9/2013,CL,CLQ13,103.53
7/9/2013,CL,CLU13,103.31
7/9/2013,CL,CLV13,102.19
7/9/2013,CL,CLX13,100.8
7/9/2013,CL,CLZ13,99.47
7/9/2013,CL,CLF14,98.14
7/9/2013,CL,CLG14,96.99
7/9/2013,CL,CLH14,96.08
7/9/2013,CL,CLJ14,95.31
7/9/2013,CL,CLK14,94.74
7/9/2013,CL,CLM14,94.26
7/9/2013,CL,CLN14,93.67
7/9/2013,CL,CLQ14,93.07
7/9/2013,CL,CLU14,92.48
7/9/2013,CL,CLV14,91.94
7/9/2013,CL,CLX14,91.47
7/9/2013,CL,CLZ14,91.07
7/9/2013,CL,CLF15,90.5
7/9/2013,CL,CLG15,89.94
7/9/2013,CL,CLH15,89.39
7/9/2013,CL,CLJ15,88.88
7/9/2013,CL,CLK15,88.44
7/9/2013,CL,CLM15,88.02
7/9/2013,CL,CLN15,87.57
7/9/2013,CL,CLQ15,87.18
7/9/2013,CL,CLU15,86.82
7/9/2013,CL,CLV15,86.49
7/9/2013,CL,CLX15,86.19
7/9/2013,CL,CLZ15,85.94
7/9/2013,CL,CLF16,85.62
7/9/2013,CL,CLG16,85.32
7/9/2013,CL,CLH16,85.02
7/9/2013,CL,CLJ16,84.73
7/9/2013,CL,CLK16,84.45
7/9/2013,CL,CLM16,84.19
7/9/2013,CL,CLN16,83.91
7/9/2013,CL,CLQ16,83.66
7/9/2013,CL,CLU16,83.44
7/9/2013,CL,CLV16,83.26
7/9/2013,CL,CLX16,83.1
7/9/2013,CL,CLZ16,82.97
7/9/2013,CL,CLF17,82.79
7/9/2013,CL,CLG17,82.62
7/9/2013,CL,CLH17,82.45
7/9/2013,CL,CLJ17,82.3
7/9/2013,CL,CLK17,82.15
7/9/2013,CL,CLM17,82.01
7/9/2013,CL,CLN17,81.84
7/9/2013,CL,CLQ17,81.69
7/9/2013,CL,CLU17,81.56
7/9/2013,CL,CLV17,81.45
7/9/2013,CL,CLX17,81.35
7/9/2013,CL,CLZ17,81.27
7/9/2013,CL,CLF18,81.12
7/9/2013,CL,CLG18,80.99
7/9/2013,CL,CLH18,80.86
7/9/2013,CL,CLJ18,80.73
7/9/2013,CL,CLK18,80.62
7/9/2013,CL,CLM18,80.52
7/9/2013,CL,CLN18,80.42
7/9/2013,CL,CLQ18,80.32
7/9/2013,CL,CLU18,80.23
7/9/2013,CL,CLV18,80.14
7/9/2013,CL,CLX18,80.06
7/9/2013,CL,CLZ18,79.98
7/9/2013,CL,CLM19,79.46
7/9/2013,CL,CLZ19,78.93
7/9/2013,CL,CLM20,78.61
7/9/2013,CL,CLZ20,78.29
7/9/2013,CL,CLM21,78.17
7/9/2013,CL,CLZ21,78.04
7/10/2013,CL,CLQ13,106.52
7/10/2013,CL,CLU13,105.62
7/10/2013,CL,CLV13,103.98
7/10/2013,CL,CLX13,102.29
7/10/2013,CL,CLZ13,100.7
7/10/2013,CL,CLF14,98.98
7/10/2013,CL,CLG14,97.51
7/10/2013,CL,CLH14,96.49
7/10/2013,CL,CLJ14,95.71
7/10/2013,CL,CLK14,95.18
7/10/2013,CL,CLM14,94.7
7/10/2013,CL,CLN14,94.09
7/10/2013,CL,CLQ14,93.47
7/10/2013,CL,CLU14,92.88
7/10/2013,CL,CLV14,92.36
7/10/2013,CL,CLX14,91.91
7/10/2013,CL,CLZ14,91.54
7/10/2013,CL,CLF15,90.97
7/10/2013,CL,CLG15,90.41
7/10/2013,CL,CLH15,89.87
7/10/2013,CL,CLJ15,89.38
7/10/2013,CL,CLK15,88.96
7/10/2013,CL,CLM15,88.56
7/10/2013,CL,CLN15,88.13
7/10/2013,CL,CLQ15,87.74
7/10/2013,CL,CLU15,87.39
7/10/2013,CL,CLV15,87.07
7/10/2013,CL,CLX15,86.78
7/10/2013,CL,CLZ15,86.53
7/10/2013,CL,CLF16,86.22
7/10/2013,CL,CLG16,85.93
7/10/2013,CL,CLH16,85.64
7/10/2013,CL,CLJ16,85.36
7/10/2013,CL,CLK16,85.09
7/10/2013,CL,CLM16,84.84
7/10/2013,CL,CLN16,84.57
7/10/2013,CL,CLQ16,84.33
7/10/2013,CL,CLU16,84.12
7/10/2013,CL,CLV16,83.95
7/10/2013,CL,CLX16,83.8
7/10/2013,CL,CLZ16,83.68
7/10/2013,CL,CLF17,83.52
7/10/2013,CL,CLG17,83.36
7/10/2013,CL,CLH17,83.21
7/10/2013,CL,CLJ17,83.08
7/10/2013,CL,CLK17,82.95
7/10/2013,CL,CLM17,82.83
7/10/2013,CL,CLN17,82.68
7/10/2013,CL,CLQ17,82.55
7/10/2013,CL,CLU17,82.44
7/10/2013,CL,CLV17,82.34
7/10/2013,CL,CLX17,82.26
7/10/2013,CL,CLZ17,82.2
7/10/2013,CL,CLF18,82.07
7/10/2013,CL,CLG18,81.95
7/10/2013,CL,CLH18,81.83
7/10/2013,CL,CLJ18,81.72
7/10/2013,CL,CLK18,81.62
7/10/2013,CL,CLM18,81.53
7/10/2013,CL,CLN18,81.44
7/10/2013,CL,CLQ18,81.36
7/10/2013,CL,CLU18,81.28
7/10/2013,CL,CLV18,81.21
7/10/2013,CL,CLX18,81.14
7/10/2013,CL,CLZ18,81.07
7/10/2013,CL,CLM19,80.57
7/10/2013,CL,CLZ19,80.07
7/10/2013,CL,CLM20,79.75
7/10/2013,CL,CLZ20,79.43
7/10/2013,CL,CLM21,79.31
7/10/2013,CL,CLZ21,79.18
7/11/2013,CL,CLQ13,104.91
7/11/2013,CL,CLU13,104.38
7/11/2013,CL,CLV13,103.01
7/11/2013,CL,CLX13,101.59
7/11/2013,CL,CLZ13,100.33
7/11/2013,CL,CLF14,98.92
7/11/2013,CL,CLG14,97.64
7/11/2013,CL,CLH14,96.7
7/11/2013,CL,CLJ14,95.92
7/11/2013,CL,CLK14,95.39
7/11/2013,CL,CLM14,94.91
7/11/2013,CL,CLN14,94.3
7/11/2013,CL,CLQ14,93.68
7/11/2013,CL,CLU14,93.12
7/11/2013,CL,CLV14,92.63
7/11/2013,CL,CLX14,92.23
7/11/2013,CL,CLZ14,91.88
7/11/2013,CL,CLF15,91.34
7/11/2013,CL,CLG15,90.8
7/11/2013,CL,CLH15,90.27
7/11/2013,CL,CLJ15,89.79
7/11/2013,CL,CLK15,89.39
7/11/2013,CL,CLM15,89.01
7/11/2013,CL,CLN15,88.59
7/11/2013,CL,CLQ15,88.21
7/11/2013,CL,CLU15,87.86
7/11/2013,CL,CLV15,87.55
7/11/2013,CL,CLX15,87.27
7/11/2013,CL,CLZ15,87.03
7/11/2013,CL,CLF16,86.73
7/11/2013,CL,CLG16,86.44
7/11/2013,CL,CLH16,86.16
7/11/2013,CL,CLJ16,85.88
7/11/2013,CL,CLK16,85.62
7/11/2013,CL,CLM16,85.37
7/11/2013,CL,CLN16,85.1
7/11/2013,CL,CLQ16,84.86
7/11/2013,CL,CLU16,84.66
7/11/2013,CL,CLV16,84.49
7/11/2013,CL,CLX16,84.35
7/11/2013,CL,CLZ16,84.23
7/11/2013,CL,CLF17,84.07
7/11/2013,CL,CLG17,83.92
7/11/2013,CL,CLH17,83.77
7/11/2013,CL,CLJ17,83.64
7/11/2013,CL,CLK17,83.52
7/11/2013,CL,CLM17,83.4
7/11/2013,CL,CLN17,83.25
7/11/2013,CL,CLQ17,83.13
7/11/2013,CL,CLU17,83.02
7/11/2013,CL,CLV17,82.93
7/11/2013,CL,CLX17,82.85
7/11/2013,CL,CLZ17,82.79
7/11/2013,CL,CLF18,82.66
7/11/2013,CL,CLG18,82.53
7/11/2013,CL,CLH18,82.41
7/11/2013,CL,CLJ18,82.3
7/11/2013,CL,CLK18,82.2
7/11/2013,CL,CLM18,82.1
7/11/2013,CL,CLN18,82.01
7/11/2013,CL,CLQ18,81.92
7/11/2013,CL,CLU18,81.84
7/11/2013,CL,CLV18,81.76
7/11/2013,CL,CLX18,81.69
7/11/2013,CL,CLZ18,81.62
7/11/2013,CL,CLM19,81.12
7/11/2013,CL,CLZ19,80.62
7/11/2013,CL,CLM20,80.3
7/11/2013,CL,CLZ20,79.98
7/11/2013,CL,CLM21,79.86
7/11/2013,CL,CLZ21,79.73
7/12/2013,CL,CLQ13,105.95
7/12/2013,CL,CLU13,105.55
7/12/2013,CL,CLV13,104.14
7/12/2013,CL,CLX13,102.66
7/12/2013,CL,CLZ13,101.31
7/12/2013,CL,CLF14,99.85
7/12/2013,CL,CLG14,98.49
7/12/2013,CL,CLH14,97.51
7/12/2013,CL,CLJ14,96.65
7/12/2013,CL,CLK14,96.04
7/12/2013,CL,CLM14,95.5
7/12/2013,CL,CLN14,94.85
7/12/2013,CL,CLQ14,94.18
7/12/2013,CL,CLU14,93.57
7/12/2013,CL,CLV14,93.04
7/12/2013,CL,CLX14,92.61
7/12/2013,CL,CLZ14,92.22
7/12/2013,CL,CLF15,91.65
7/12/2013,CL,CLG15,91.07
7/12/2013,CL,CLH15,90.5
7/12/2013,CL,CLJ15,89.98
7/12/2013,CL,CLK15,89.54
7/12/2013,CL,CLM15,89.12
7/12/2013,CL,CLN15,88.67
7/12/2013,CL,CLQ15,88.27
7/12/2013,CL,CLU15,87.9
7/12/2013,CL,CLV15,87.57
7/12/2013,CL,CLX15,87.27
7/12/2013,CL,CLZ15,87.01
7/12/2013,CL,CLF16,86.68
7/12/2013,CL,CLG16,86.36
7/12/2013,CL,CLH16,86.05
7/12/2013,CL,CLJ16,85.74
7/12/2013,CL,CLK16,85.45
7/12/2013,CL,CLM16,85.18
7/12/2013,CL,CLN16,84.89
7/12/2013,CL,CLQ16,84.64
7/12/2013,CL,CLU16,84.42
7/12/2013,CL,CLV16,84.24
7/12/2013,CL,CLX16,84.08
7/12/2013,CL,CLZ16,83.95
7/12/2013,CL,CLF17,83.79
7/12/2013,CL,CLG17,83.64
7/12/2013,CL,CLH17,83.5
7/12/2013,CL,CLJ17,83.37
7/12/2013,CL,CLK17,83.25
7/12/2013,CL,CLM17,83.14
7/12/2013,CL,CLN17,82.99
7/12/2013,CL,CLQ17,82.87
